sample_id,safe_id,word_idx,word
-571d8cVauQ$_$5,-571d8cVauQ__5,13,the
-571d8cVauQ$_$5,-571d8cVauQ__5,14,owners
-571d8cVauQ$_$5,-571d8cVauQ__5,15,if
-571d8cVauQ$_$5,-571d8cVauQ__5,16,you
-571d8cVauQ$_$5,-571d8cVauQ__5,17,can
-571d8cVauQ$_$5,-571d8cVauQ__5,18,tell
-571d8cVauQ$_$5,-571d8cVauQ__5,19,them
-571d8cVauQ$_$5,-571d8cVauQ__5,20,what
-571d8cVauQ$_$5,-571d8cVauQ__5,21,you're
-571d8cVauQ$_$5,-571d8cVauQ__5,22,doing
-571d8cVauQ$_$5,-571d8cVauQ__5,23,build
-571d8cVauQ$_$5,-571d8cVauQ__5,24,a
-571d8cVauQ$_$5,-571d8cVauQ__5,25,little
-571d8cVauQ$_$5,-571d8cVauQ__5,26,excitement
-571d8cVauQ$_$5,-571d8cVauQ__5,27,put
-571d8cVauQ$_$5,-571d8cVauQ__5,28,a
-571d8cVauQ$_$5,-571d8cVauQ__5,29,little
-571d8cVauQ$_$5,-571d8cVauQ__5,30,glitz
-571d8cVauQ$_$5,-571d8cVauQ__5,31,on
-571d8cVauQ$_$5,-571d8cVauQ__5,32,there
-571d8cVauQ$_$5,-571d8cVauQ__5,33,and
-571d8cVauQ$_$5,-571d8cVauQ__5,34,let
-571d8cVauQ$_$5,-571d8cVauQ__5,35,everybody
-571d8cVauQ$_$5,-571d8cVauQ__5,36,knows
-571d8cVauQ$_$5,-571d8cVauQ__5,37,this
-571d8cVauQ$_$5,-571d8cVauQ__5,38,is
-571d8cVauQ$_$5,-571d8cVauQ__5,39,a
-571d8cVauQ$_$5,-571d8cVauQ__5,40,very
-571d8cVauQ$_$5,-571d8cVauQ__5,41,valuable
-571d8cVauQ$_$5,-571d8cVauQ__5,42,spot
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,0,In
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,1,the
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,2,United
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,3,States
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,4,we
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,5,don't
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,6,punish
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,7,failure
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,8,to
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,9,the
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,10,degree
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,11,to
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,12,which
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,13,failure
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,14,is
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,15,punished
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,16,in
-I_e4mIh0yE$_$1,-I_e4mIh0yE__1,17,Europe
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,0,It's
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,1,perceived
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,2,that
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,3,you
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,4,have
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,5,actually
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,6,learned
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,7,something
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,8,over
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,9,the
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,10,course
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,11,of
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,12,your
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,13,carreer
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,14,and
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,15,that
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,16,you
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,17,won't
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,18,make
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,19,the
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,20,mistake
-I_e4mIh0yE$_$3,-I_e4mIh0yE__3,21,twice
-UacrmKiTn4$_$10,-UacrmKiTn4__10,0,Because
-UacrmKiTn4$_$10,-UacrmKiTn4__10,1,if
-UacrmKiTn4$_$10,-UacrmKiTn4__10,2,they
-UacrmKiTn4$_$10,-UacrmKiTn4__10,3,are
-UacrmKiTn4$_$10,-UacrmKiTn4__10,4,not
-UacrmKiTn4$_$10,-UacrmKiTn4__10,5,in
-UacrmKiTn4$_$10,-UacrmKiTn4__10,6,any
-UacrmKiTn4$_$10,-UacrmKiTn4__10,7,way
-UacrmKiTn4$_$10,-UacrmKiTn4__10,8,held
-UacrmKiTn4$_$10,-UacrmKiTn4__10,9,accountable
-UacrmKiTn4$_$10,-UacrmKiTn4__10,10,for
-UacrmKiTn4$_$10,-UacrmKiTn4__10,11,reading
-UacrmKiTn4$_$10,-UacrmKiTn4__10,12,the
-UacrmKiTn4$_$10,-UacrmKiTn4__10,13,material
-UacrmKiTn4$_$10,-UacrmKiTn4__10,14,they
-UacrmKiTn4$_$10,-UacrmKiTn4__10,15,won't
-UacrmKiTn4$_$10,-UacrmKiTn4__10,16,do
-UacrmKiTn4$_$10,-UacrmKiTn4__10,17,it
-UacrmKiTn4$_$4,-UacrmKiTn4__4,0,Just
-UacrmKiTn4$_$4,-UacrmKiTn4__4,1,given
-UacrmKiTn4$_$4,-UacrmKiTn4__4,2,to
-UacrmKiTn4$_$4,-UacrmKiTn4__4,3,their
-UacrmKiTn4$_$4,-UacrmKiTn4__4,4,own
-UacrmKiTn4$_$4,-UacrmKiTn4__4,5,devices
-UacrmKiTn4$_$4,-UacrmKiTn4__4,6,they
-UacrmKiTn4$_$4,-UacrmKiTn4__4,7,are
-UacrmKiTn4$_$4,-UacrmKiTn4__4,8,not
-UacrmKiTn4$_$4,-UacrmKiTn4__4,9,going
-UacrmKiTn4$_$4,-UacrmKiTn4__4,10,to
-UacrmKiTn4$_$4,-UacrmKiTn4__4,11,read
-UacrmKiTn4$_$4,-UacrmKiTn4__4,12,the
-UacrmKiTn4$_$4,-UacrmKiTn4__4,13,textbook
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,0,Picture
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,1,this
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,2,before
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,3,we
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,4,actually
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,5,start
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,6,hacking
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,7,we’re
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,8,in
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,9,a
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,10,room
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,11,formal
-hnBHBN8p5A$_$7,-hnBHBN8p5A__7,12,setting
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,0,Discussion
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,1,how
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,2,to
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,3,discuss
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,4,ideas
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,5,and
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,6,opinions
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,7,more
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,8,effectively
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,9,than
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,10,a
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,11,native
-hnBHBN8p5A$_$6,-hnBHBN8p5A__6,12,speaker
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,0,We
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,1,always
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,2,love
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,3,to
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,4,hear
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,5,what
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,6,you
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,7,say
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,8,and
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,9,like
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,10,and
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,11,share
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,12,this
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,13,video
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,14,as
-qDkUB0GgYY$_$6,-qDkUB0GgYY__6,15,well
-uywlfIYOS8$_$4,-uywlfIYOS8__4,0,And
-uywlfIYOS8$_$4,-uywlfIYOS8__4,1,then
-uywlfIYOS8$_$4,-uywlfIYOS8__4,2,from
-uywlfIYOS8$_$4,-uywlfIYOS8__4,3,a
-uywlfIYOS8$_$4,-uywlfIYOS8__4,4,brand
-uywlfIYOS8$_$4,-uywlfIYOS8__4,5,point
-uywlfIYOS8$_$4,-uywlfIYOS8__4,6,of
-uywlfIYOS8$_$4,-uywlfIYOS8__4,7,view
-uywlfIYOS8$_$4,-uywlfIYOS8__4,8,we
-uywlfIYOS8$_$4,-uywlfIYOS8__4,9,need
-uywlfIYOS8$_$4,-uywlfIYOS8__4,10,to
-uywlfIYOS8$_$4,-uywlfIYOS8__4,11,make
-uywlfIYOS8$_$4,-uywlfIYOS8__4,12,sure
-uywlfIYOS8$_$4,-uywlfIYOS8__4,13,we're
-uywlfIYOS8$_$4,-uywlfIYOS8__4,14,driving
-uywlfIYOS8$_$4,-uywlfIYOS8__4,15,the
-uywlfIYOS8$_$4,-uywlfIYOS8__4,16,relevant
-uywlfIYOS8$_$4,-uywlfIYOS8__4,17,insight
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,0,Many
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,1,people
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,2,are
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,3,not
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,4,until
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,5,they
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,6,get
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,7,to
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,8,be
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,9,a
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,10,older
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,11,age
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,12,and
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,13,they
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,14,realize
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,15,that
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,16,gosh
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,17,they
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,18,wasted
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,19,a
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,20,lot
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,21,of
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,22,time
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,23,and
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,24,money
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,25,in
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,26,placing
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,27,bets
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,28,on
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,29,stock
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,30,that's
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,31,ultimately
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,32,lost
-6rXp3zJ3kc$_$8,-6rXp3zJ3kc__8,33,value
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,0,is
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,1,you
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,2,can
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,3,say
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,4,hey
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,5,I
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,6,really
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,7,like
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,8,baby
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,9,skin
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,10,they
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,11,are
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,12,so
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,13,soft
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,14,they
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,15,don’t
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,16,have
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,17,any
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,18,hair
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,19,on
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,20,their
-9y-fZ3swSY$_$0,-9y-fZ3swSY__0,21,face
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,0,I’ve
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,1,seen
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,2,this
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,3,in
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,4,US
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,5,or
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,6,in
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,7,the
-9y-fZ3swSY$_$4,-9y-fZ3swSY__4,8,US
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,0,That’s
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,1,a
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,2,more
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,3,decent
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,4,and
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,5,more
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,6,polite
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,7,way
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,8,to
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,9,call
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,10,a
-9y-fZ3swSY$_$8,-9y-fZ3swSY__8,11,lady
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,0,The
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,1,perfect
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,2,soul
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,3,mate
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,4,to
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,5,the
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,6,Clarisonic
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,7,Spot
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,8,Therapy
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,9,Brush
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,10,this
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,11,gentle
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,12,Ph
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,13,balanced
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,14,and
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,15,hydrating
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,16,exfoliant
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,17,containing
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,18,jojoba
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,19,and
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,20,acai
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,21,fruit
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,22,oils
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,23,and
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,24,bamboo
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,25,and
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,26,prickly
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,27,bear
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,28,extracts
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,29,deliver
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,30,intense
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,31,healing
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,32,while
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,33,smooth
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,34,granules
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,35,buff
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,36,away
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,37,dead
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,38,dry
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,39,skin
-AUZQgSxyPQ$_$2,-AUZQgSxyPQ__2,40,cells
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,0,The
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,1,August
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,2,jobs
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,3,report
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,4,is
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,5,out
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,6,and
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,7,it
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,8,was
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,9,seen
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,10,overall
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,11,as
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,12,solid
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,13,but
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,14,not
-HeZS2-Prhc$_$2,-HeZS2-Prhc__2,15,great
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,0,Okay
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,1,what
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,2,happens
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,3,at
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,4,this
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,5,point
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,6,after
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,7,we've
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,8,taken
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,9,this
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,10,brief
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,11,walk
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,12,down
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,13,memory
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,14,lane
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,15,is
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,16,the
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,17,presentation
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,18,of
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,19,the
-MeTTeMJBNc$_$0,-MeTTeMJBNc__0,20,gift
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,0,It
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,1,just
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,2,needs
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,3,to
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,4,be
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,5,a
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,6,simple
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,7,statement
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,8,and
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,9,then
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,10,you
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,11,present
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,12,the
-MeTTeMJBNc$_$13,-MeTTeMJBNc__13,13,gift
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,0,Maybe
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,1,you
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,2,could
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,3,find
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,4,a
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,5,picture
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,6,of
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,7,the
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,8,couple
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,9,from
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,10,their
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,11,wedding
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,12,or
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,13,sometime
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,14,in
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,15,their
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,16,life
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,17,or
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,18,maybe
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,19,even
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,20,a
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,21,current
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,22,picture
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,23,and
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,24,have
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,25,it
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,26,put
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,27,in
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,28,a
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,29,beautiful
-MeTTeMJBNc$_$7,-MeTTeMJBNc__7,30,frame
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,0,So
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,1,get
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,2,your
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,3,friends
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,4,lined
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,5,up
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,6,get
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,7,your
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,8,business
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,9,colleagues
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,10,lined
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,11,up
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,12,and
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,13,have
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,14,a
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,15,good
-RfYyzHpjk4$_$11,-RfYyzHpjk4__11,16,time
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,0,It's
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,1,pretty
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,2,pretty
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,3,easy
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,4,to
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,5,do
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,6,but
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,7,you
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,8,got
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,9,to
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,10,set
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,11,up
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,12,those
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,13,numbers
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,14,ahead
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,15,of
-RfYyzHpjk4$_$8,-RfYyzHpjk4__8,16,time
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,0,You
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,1,can
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,2,make
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,3,a
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,4,conference
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,5,call
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,6,but
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,7,it
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,8,takes
-RfYyzHpjk4$_$2,-RfYyzHpjk4__2,9,quite
